config_id,basin_en,basin_cn,season,block_count,correlation_method,deseason_method,lag_days,observed_correlation,bootstrap_correlation_median,bootstrap_correlation_ci025,bootstrap_correlation_ci975,bootstrap_reps
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,3,0.2334331985,0.232817784,0.1573389322,0.3163965344,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,4,0.2748468737,0.2751900554,0.1992605925,0.3647946119,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,5,0.3014517229,0.3025867343,0.2268762738,0.3936248422,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,6,0.3203040031,0.3215982914,0.2496497333,0.4100037813,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,7,0.3171392843,0.3189362288,0.2441584021,0.4061354399,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,8,0.3118012439,0.3145157099,0.240483135,0.4011849463,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,9,0.3075032877,0.3121622205,0.2307013273,0.3987859488,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,10,0.3031346159,0.3081613779,0.2266685367,0.3909519911,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,11,0.2938242262,0.2970108092,0.2206767797,0.3732996583,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,12,0.2861038494,0.287432462,0.2161050588,0.3538603485,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,13,0.2735980423,0.2728319764,0.2004991323,0.3393078744,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,14,0.254637749,0.2521412969,0.1673336029,0.3250834942,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,15,0.234324039,0.2292905748,0.1245269701,0.3149337173,2000
main_month_median_spearman,Le'anhe,乐安河,Autumn,14,spearman,month_median,0,0.1337836781,0.1292414665,0.06567244232,0.1911803335,2000
main_month_median_spearman,Le'anhe,乐安河,Autumn,14,spearman,month_median,1,0.2217711716,0.2215483785,0.1556886286,0.2832991481,2000
main_month_median_spearman,Le'anhe,乐安河,Autumn,14,spearman,month_median,2,0.2877315991,0.2911520004,0.2116460353,0.3621614277,2000
main_month_median_spearman,Le'anhe,乐安河,Autumn,14,spearman,month_median,3,0.2987625385,0.301199615,0.2232553661,0.3772063255,2000
main_month_median_spearman,Le'anhe,乐安河,Autumn,14,spearman,month_median,4,0.2836970709,0.2846277356,0.2033516616,0.3587875366,2000
